x,y,z
9614,40661,450334
9924,22822,368910
7371,70857,877208
8399,7074,782326
2948,60826,104643
2851,52684,450105
4523,78452,127498
9623,1363,542201
1694,93585,643285
9462,61907,513749
2938,4066,6950
3823,98505,454205
2858,68007,903235
3297,41841,665517
6073,11615,945426
8206,55852,275181
1683,87520,996220
6797,33215,325590
4924,87037,477516
2554,85451,587063
533,45536,179247
5926,40986,130920
8625,53313,322747
8070,43277,880119
1807,61597,953215
1130,23337,137790
7058,96306,935890
2920,56654,282263
629,80468,100007
3727,7134,998127
2636,81398,392472
522,93953,248946
9682,21087,919276
2390,17863,502293
98,4588,920025
1350,34879,882407
3325,42918,382121
1756,72487,780425
8741,84499,470184
3561,2279,772769
6464,27138,282425
5115,1204,564193
2289,88803,239207
127,97923,881409
9314,8000,144321
5909,6861,427119
4389,56693,609562
7816,49383,515873
42,50385,351830
5806,70368,983974
9758,36368,639999
4728,32427,135151
5304,28384,970261
539,1948,591816
9001,80757,628500
5718,17018,43722
3525,32036,308074
6094,92521,551784
1799,19816,506773
7258,44804,537886
1859,41179,449750
9739,54166,210696
4144,76628,622076
4048,24237,465771
9960,13543,931286
9671,27332,401981
1859,87412,359539
2362,43462,949942
8499,63504,275467
2064,53280,203902
6038,6326,538363
3383,29245,24021
4076,96025,579310
9640,87886,636028
7925,6867,744022
8017,91566,858353
4040,11557,323135
2219,98604,588304
229,48341,18219
5117,22970,510796
5890,5036,958854
4296,37739,788026
3305,87232,842914
7822,99899,807166
2897,5531,463065
8353,52915,479709
1789,21592,156084
9109,23201,955339
1541,86728,805440
9531,33969,813359
1141,94452,953143
689,93407,845589
7335,95826,920495
5918,88845,980484
1589,42992,894229
4153,28874,791360
1922,4607,869913
2029,36796,787734
285,7877,1683
5412,38544,423268
6947,30633,235830
299,69778,515057
8079,99537,632656
7578,12149,575147
7481,63617,280636
8599,85932,780490
2968,31645,677029
1023,53299,847101
290,50009,558622
4221,27983,493615
4996,21167,746830
8019,85014,939903
3276,35028,316134
9729,47559,591569
5236,51624,287601
3300,17560,290521
2833,54474,356815
9796,99699,976616
1846,60632,972945
5474,47035,205366
264,63346,714920
247,97870,38736
3263,11457,351469
3136,90421,134397
4399,84168,306691
1086,97380,727056
7381,28113,763728
5826,60670,254843
1591,95130,220293
9744,99651,390160
5922,24353,450344
238,98911,172803
7386,55296,959198
6581,16147,741713
6687,38910,278751
8636,14533,916520
7933,54047,369650
5114,43936,925477
1661,43317,602679
9095,99948,782443
9605,90075,414460
5495,66371,809839
5438,22549,64828
1093,78813,692421
9594,46717,26546
646,79800,580573
9385,65019,61428
8192,12153,170285
569,53334,931232
5305,68089,69150
45,74675,182124
1720,30715,818302
1242,59901,358251
9864,88588,746915
8363,10319,250906
8790,13692,800257
8824,38968,971047
4451,53488,563547
710,59605,887023
2338,48751,931988
9174,24790,175424
2362,20809,891022
2138,86122,197759
35,42942,211370
8849,39086,736050
9083,190,199896
9351,27063,362460
630,76449,51315
100,8108,519406
7420,26601,97385
8491,70518,699037
8042,85886,171585
1492,75406,660356
1044,23742,261617
6010,81059,947721
7589,80625,364903
1805,25484,18970
5539,51233,869482
1801,54040,538235
2672,43394,847118
5683,554,409102
4614,15073,784316
4301,62760,376785
6826,98748,389515
7224,98583,277968
9308,46123,25613
1049,57211,992192
8372,5979,819227
7662,1208,100411
2219,17267,293255
4209,20100,15106
3214,16083,781802
4709,844,707363
5158,85260,914230
5222,86059,456636
8991,56714,327788
7908,7569,534384
5556,15897,276834
6092,11535,271927
1516,45821,255461
538,86905,268299
320,73749,68595
9591,66079,630424
4196,8139,826590
8863,97622,843096
6531,34193,570300
1456,38441,31563
2958,54356,320058
6523,47709,762401
1862,66554,416033
8731,25126,296077
3590,89869,618987
8363,5945,511536
5016,60810,116637
3152,56215,350283
6168,58552,662521
4381,29218,915632
2483,7696,315587
3391,98956,714479
1630,23349,972251
3895,81014,379996
661,86875,56372
2905,79512,39138
7533,13255,241638
9318,51835,810678
4312,24302,959990
5562,49283,404460
902,74,961084
8448,17825,921667
2915,4134,373498
7489,66342,715380
2766,33596,867520
8398,40079,697962
2294,9819,340522
3660,88263,822368
5961,88856,863619
8222,25968,888484
2866,14443,99641
3080,84826,362043
4053,67585,86723
1142,40413,497747
53,46124,929182
7649,33134,280834
2441,23668,423924
6490,76053,387275
9675,31235,210812
6616,31479,797266
1746,96471,34702
8991,92085,134905
8317,61601,343155
4322,14373,556093
3498,29931,211393
491,61709,832820
523,90234,979310
3988,54988,324873
6310,13936,917621
9758,62084,206273
4944,26830,607969
6484,38255,578400
3416,3298,753791
674,39000,67150
9156,325,817957
5550,10266,993574
7173,65440,137912
4476,44173,422968
9555,17847,915195
4888,84744,19227
8494,55632,597043
8718,776,684064
8937,95627,269858
617,79476,988346
9303,19832,839776
6165,39367,178936
4238,96805,512654
3946,24499,727017
9820,81090,765794
5846,14451,712746
6948,68721,672779
2623,91111,818695
588,16866,734480
1148,84648,718692
8063,32200,940630
7193,9400,175758
2466,43712,150495
9833,20818,887595
5913,83272,142831
164,26750,958256
1301,36113,219517
4103,71389,418935
9919,71073,167548
3239,67083,502156
3731,67743,263445
7368,14863,406816
9002,89872,636760
9535,8957,892295
1855,38664,518943
2920,14899,201990
870,11270,399233
56,94258,825315
1940,46980,59276
829,29314,582106
3279,66422,999636
5350,97870,311560
2652,58886,167996
2686,77059,732107
2511,92920,872909
4413,43765,7814
1842,59157,751837
9108,56592,796042
7323,55052,644513
5920,80786,245967
5857,498,99202
3419,72179,292768
5046,71781,215116
3962,89958,765214
5926,73343,697807
6523,61588,972335
3893,44637,159007
7757,906,248500
4672,78752,192479
2153,28391,694153
8369,11478,425771
8264,55616,101724
892,88804,958600
3386,42678,387154
2507,44241,774320
6218,86847,472781
6216,46975,455876
6302,79296,454307
6325,55084,192184
748,62722,196897
7801,20398,504382
6454,61119,671188
1835,38219,249243
9871,56943,57669
5366,27694,617218
3165,4842,883426
3994,38454,827199
8186,55602,889187
8008,28332,320480
9631,81112,541286
9760,75140,362765
489,64383,326628
7067,98427,49293
7541,55319,634447
2016,44524,102209
685,66737,968441
898,8119,862022
1674,20406,870365
4427,89751,516250
5906,75773,123903
348,23749,171153
9449,84066,965085
6992,46641,920435
9526,24921,298997
6508,63922,633017
4950,43460,316698
514,52623,571137
1982,51790,572437
8031,45854,536563
4734,88927,661100
1353,34250,821291
6753,59250,641321
2464,25463,232427
6871,14015,64794
5402,71456,45877
590,10089,771500
2648,42650,954838
3313,48968,406528
1791,632,957808
648,34643,400681
9313,34409,940691
7836,34894,510416
2909,67838,442955
1489,76043,818996
2637,93587,804853
8006,6010,866242
2271,14432,338992
7088,5034,415078
7958,28533,851573
2654,36802,918581
9773,98815,224900
3765,45057,516525
7449,93230,598558
4539,48202,982402
6261,15888,372840
6296,64624,79531
6310,91566,284278
6433,44861,161769
9182,37385,724738
6763,82406,113639
8666,87436,236567
5319,2218,3884
2471,35482,332098
6813,56048,302184
7808,51604,280218
492,23030,295204
8527,51897,492041
4699,53546,97985
2553,26518,44634
8015,69786,18887
4747,4484,476378
3797,95590,559770
1865,41046,579350
4843,9450,301011
9424,45393,314281
9251,78682,115858
6037,22009,513119
2666,27354,90080
7676,27176,841702
585,38968,515635
8715,22065,714277
2083,14170,134409
7045,54786,556166
163,7063,123242
8122,89702,308437
5735,29867,254847
9900,36752,840178
3905,57704,276161
3229,3673,422882
3157,36405,873340
7510,3947,965515
1946,90653,117995
9976,69082,887643
2339,87916,838153
4840,94797,897673
5652,95871,905755
5821,29537,861162
8736,59365,537392
3765,89471,889830
187,96515,595926
8886,31279,219372
2988,25980,886303
7536,33888,710984
7824,81463,364005
8767,17865,574525
4282,20200,969842
2135,1623,205014
2413,5464,23287
8542,5105,771222
8964,65125,510354
4421,73114,795417
159,78185,839141
5480,50757,17276
1846,92224,148838
583,36003,303117
7094,98617,986195
4950,64105,245226
3405,50569,536774
1768,54079,804672
5825,36728,367189
7930,29993,398035
6575,57841,305087
8872,17278,543026
2353,19115,198506
3227,40252,172281
9007,56798,647168
5340,97163,831838
9056,93877,115214
7260,87555,254388
9257,49741,898707
540,56684,878677
4735,22401,443720
9855,80836,668552
3480,26429,495122
8376,59919,235272
587,82006,317837
864,30675,814390
850,4967,723609
3434,83060,114336
9471,66666,138986
962,3337,397438
7935,53388,838615
5690,30779,354948
6499,37653,647176
7579,45406,733155
6214,76938,853501
4712,69935,851425
398,21573,285449
6698,47232,232930
323,54657,785763
7201,10705,424501
163,65239,679583
5394,5239,921600
4228,65727,474128
3756,82353,349867
9996,77552,271501
2193,54289,486661
8253,29000,152893
4580,65111,587445
1666,25723,397613
1219,13181,889571
948,67308,571420
2881,32308,472993
1165,67069,599152
7024,84547,318049
9438,62501,256042
5997,7732,644169
5975,17500,75128
7399,82570,362468
3531,79756,319579
6839,56632,218369
2306,70565,98102
612,89154,508576
3791,40242,62653
5679,32269,61004
3171,58828,575453
817,1953,499779
2861,71889,10822
8528,96740,987706
5814,78573,45667
5965,72252,888387
9759,46092,450320
6531,30115,974028
9049,18363,839669
6812,33024,409073
782,94622,728681
2905,98918,362955
9104,65149,597286
7497,36584,170945
7450,21738,771454
8334,32567,709890
3080,91856,82076
8567,18156,54684
1590,20056,767536
1934,52051,511035
5612,42599,266819
1177,34538,922465
2223,67989,667458
7436,8625,929307
4797,67164,912377
8944,53756,645701
6827,93155,382100
9900,49589,747198
1829,48139,458136
9181,88981,989176
2965,65994,103990
1559,2638,200826
3803,49834,655477
6151,80287,754158
6348,23160,236916
4178,55479,514900
4940,25841,861743
8130,22744,328595
4592,89761,350620
2990,36157,118397
146,63943,909605
6792,59788,101020
4270,41041,586515
18,40861,615812
6586,13916,991311
9228,25575,557466
5902,53767,373753
549,8576,178693
3668,30427,987332
5456,16804,964114
158,32559,920272
7901,39093,980950
9841,32804,113767
6846,97691,143322
6482,93600,253264
